,hhcode,Province,Region,PSU,itc,v1,psu,weight,district,stratum,code
95479,2502100209.0,Punjab,Urban,25021002.0,transport,1000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95480,2502100209.0,Punjab,Urban,25021002.0,transport,4000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95481,2502100209.0,Punjab,Urban,25021002.0,telecom,12000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95482,2502100209.0,Punjab,Urban,25021002.0,govt_school,480.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95483,2502100209.0,Punjab,Urban,25021002.0,bread_basic,300.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95484,2502100210.0,Punjab,Urban,25021002.0,bread_other,90.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95485,2502100210.0,Punjab,Urban,25021002.0,men_clothing,5000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95486,2502100210.0,Punjab,Urban,25021002.0,Unknown,1050.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95487,2502100210.0,Punjab,Urban,25021002.0,fuel,200.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95488,2502100210.0,Punjab,Urban,25021002.0,medical,3500.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95489,2502100210.0,Punjab,Urban,25021002.0,medical,1000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95490,2502100210.0,Punjab,Urban,25021002.0,transport,600.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95491,2502100210.0,Punjab,Urban,25021002.0,private_school,3600.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95492,2502100211.0,Punjab,Urban,25021002.0,bread_other,90.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95493,2502100211.0,Punjab,Urban,25021002.0,women_clothing,1000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95494,2502100211.0,Punjab,Urban,25021002.0,rent,30000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95495,2502100211.0,Punjab,Urban,25021002.0,medical,1200.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95496,2502100211.0,Punjab,Urban,25021002.0,medical,300.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95497,2502100211.0,Punjab,Urban,25021002.0,transport,1300.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95498,2502100211.0,Punjab,Urban,25021002.0,telecom,9600.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95499,2502100211.0,Punjab,Urban,25021002.0,govt_school,1500.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95500,2502100601.0,Punjab,Urban,25021006.0,men_clothing,4000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95501,2502100601.0,Punjab,Urban,25021006.0,Unknown,600.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95502,2502100601.0,Punjab,Urban,25021006.0,medical,3500.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95503,2502100601.0,Punjab,Urban,25021006.0,medical,600.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95504,2502100601.0,Punjab,Urban,25021006.0,fuel,7500.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95505,2502100601.0,Punjab,Urban,25021006.0,transport,5000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95506,2502100601.0,Punjab,Urban,25021006.0,telecom,4800.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95507,2502100601.0,Punjab,Urban,25021006.0,govt_school,240.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
