vor_id,area_sq,area_sqrt,sum_pop,mean_pop,max_pop,min_pop,occurances-accounting,occurances-airport,occurances-amusement_park,occurances-aquarium,occurances-art_gallery,occurances-atm,occurances-bakery,occurances-bank,occurances-bar,occurances-beauty_salon,occurances-bicycle_store,occurances-book_store,occurances-bus_station,occurances-cafe,occurances-campground,occurances-car_dealer,occurances-car_rental,occurances-car_repair,occurances-car_wash,occurances-cemetery,occurances-church,occurances-city_hall,occurances-clothing_store,occurances-convenience_store,occurances-courthouse,occurances-dentist,occurances-department_store,occurances-doctor,occurances-drugstore,occurances-electrician,occurances-electronics_store,occurances-embassy,occurances-finance,occurances-fire_station,occurances-florist,occurances-food,occurances-funeral_home,occurances-furniture_store,occurances-gas_station,occurances-general_contractor,occurances-grocery_or_supermarket,occurances-gym,occurances-hair_care,occurances-hardware_store,occurances-health,occurances-hindu_temple,occurances-home_goods_store,occurances-hospital,occurances-insurance_agency,occurances-jewelry_store,occurances-laundry,occurances-lawyer,occurances-library,occurances-local_government_office,occurances-locksmith,occurances-lodging,occurances-meal_delivery,occurances-meal_takeaway,occurances-mosque,occurances-movie_rental,occurances-movie_theater,occurances-moving_company,occurances-museum,occurances-night_club,occurances-painter,occurances-park,occurances-parking,occurances-pet_store,occurances-pharmacy,occurances-physiotherapist,occurances-place_of_worship,occurances-plumber,occurances-point_of_interest,occurances-police,occurances-post_office,occurances-premise,occurances-primary_school,occurances-real_estate_agency,occurances-restaurant,occurances-roofing_contractor,occurances-rv_park,occurances-school,occurances-secondary_school,occurances-shoe_store,occurances-shopping_mall,occurances-spa,occurances-stadium,occurances-storage,occurances-store,occurances-sublocality_level_2,occurances-supermarket,occurances-taxi_stand,occurances-tourist_attraction,occurances-train_station,occurances-transit_station,occurances-travel_agency,occurances-university,occurances-veterinary_care,occurances-zoo,price_leve-bakery,price_leve-bar,price_leve-book_store,price_leve-cafe,price_leve-car_dealer,price_leve-department_store,price_leve-food,price_leve-gas_station,price_leve-meal_delivery,price_leve-meal_takeaway,price_leve-moving_company,price_leve-point_of_interest,price_leve-restaurant,price_leve-school,price_leve-shoe_store,price_leve-store,rating-accounting,rating-airport,rating-amusement_park,rating-art_gallery,rating-atm,rating-bakery,rating-bank,rating-bar,rating-beauty_salon,rating-bicycle_store,rating-book_store,rating-bus_station,rating-cafe,rating-campground,rating-car_dealer,rating-car_rental,rating-car_repair,rating-car_wash,rating-cemetery,rating-church,rating-city_hall,rating-clothing_store,rating-convenience_store,rating-courthouse,rating-dentist,rating-department_store,rating-doctor,rating-drugstore,rating-electrician,rating-electronics_store,rating-embassy,rating-finance,rating-fire_station,rating-florist,rating-food,rating-funeral_home,rating-furniture_store,rating-gas_station,rating-general_contractor,rating-grocery_or_supermarket,rating-gym,rating-hair_care,rating-hardware_store,rating-health,rating-home_goods_store,rating-hospital,rating-insurance_agency,rating-jewelry_store,rating-laundry,rating-lawyer,rating-library,rating-local_government_office,rating-locksmith,rating-lodging,rating-meal_delivery,rating-meal_takeaway,rating-mosque,rating-movie_rental,rating-movie_theater,rating-moving_company,rating-museum,rating-night_club,rating-painter,rating-park,rating-parking,rating-pet_store,rating-pharmacy,rating-physiotherapist,rating-place_of_worship,rating-plumber,rating-point_of_interest,rating-police,rating-post_office,rating-premise,rating-primary_school,rating-real_estate_agency,rating-restaurant,rating-roofing_contractor,rating-rv_park,rating-school,rating-secondary_school,rating-shoe_store,rating-shopping_mall,rating-spa,rating-stadium,rating-storage,rating-store,rating-supermarket,rating-taxi_stand,rating-tourist_attraction,rating-train_station,rating-transit_station,rating-travel_agency,rating-university,rating-veterinary_care,rating-zoo,user_ratin-accounting,user_ratin-airport,user_ratin-amusement_park,user_ratin-aquarium,user_ratin-art_gallery,user_ratin-atm,user_ratin-bakery,user_ratin-bank,user_ratin-bar,user_ratin-beauty_salon,user_ratin-bicycle_store,user_ratin-book_store,user_ratin-bus_station,user_ratin-cafe,user_ratin-campground,user_ratin-car_dealer,user_ratin-car_rental,user_ratin-car_repair,user_ratin-car_wash,user_ratin-cemetery,user_ratin-church,user_ratin-city_hall,user_ratin-clothing_store,user_ratin-convenience_store,user_ratin-courthouse,user_ratin-dentist,user_ratin-department_store,user_ratin-doctor,user_ratin-drugstore,user_ratin-electrician,user_ratin-electronics_store,user_ratin-embassy,user_ratin-finance,user_ratin-fire_station,user_ratin-florist,user_ratin-food,user_ratin-funeral_home,user_ratin-furniture_store,user_ratin-gas_station,user_ratin-general_contractor,user_ratin-grocery_or_supermarket,user_ratin-gym,user_ratin-hair_care,user_ratin-hardware_store,user_ratin-health,user_ratin-hindu_temple,user_ratin-home_goods_store,user_ratin-hospital,user_ratin-insurance_agency,user_ratin-jewelry_store,user_ratin-laundry,user_ratin-lawyer,user_ratin-library,user_ratin-local_government_office,user_ratin-locksmith,user_ratin-lodging,user_ratin-meal_delivery,user_ratin-meal_takeaway,user_ratin-mosque,user_ratin-movie_rental,user_ratin-movie_theater,user_ratin-moving_company,user_ratin-museum,user_ratin-night_club,user_ratin-painter,user_ratin-park,user_ratin-parking,user_ratin-pet_store,user_ratin-pharmacy,user_ratin-physiotherapist,user_ratin-place_of_worship,user_ratin-plumber,user_ratin-point_of_interest,user_ratin-police,user_ratin-post_office,user_ratin-premise,user_ratin-primary_school,user_ratin-real_estate_agency,user_ratin-restaurant,user_ratin-roofing_contractor,user_ratin-rv_park,user_ratin-school,user_ratin-secondary_school,user_ratin-shoe_store,user_ratin-shopping_mall,user_ratin-spa,user_ratin-stadium,user_ratin-storage,user_ratin-store,user_ratin-sublocality_level_2,user_ratin-supermarket,user_ratin-taxi_stand,user_ratin-tourist_attraction,user_ratin-train_station,user_ratin-transit_station,user_ratin-travel_agency,user_ratin-university,user_ratin-veterinary_care,user_ratin-zoo
vor375,920541.0233696145,959.4482911390351,32014.064453125,94.15901184082031,124.93663024902344,53.46682357788086,1.0,,,,,,4.0,1.0,2.0,2.0,,,,,,,1.0,4.0,,2.0,1.0,,1.0,,,2.0,,2.0,,,6.0,,3.0,,,7.0,,,1.0,3.0,6.0,2.0,5.0,,7.0,,9.0,7.0,,1.0,,,,1.0,,8.0,,,14.0,,1.0,,,,,,,,5.0,,4.0,,94.0,,,,,,8.0,,,20.0,5.0,2.0,2.0,,,,5.0,,,,,,,1.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,3.45,3.8,5.0,4.5,,,,,,,4.0,4.4,,5.0,,,5.0,,,,,5.0,,,4.666666666666667,,4.8,,,4.12,,,1.0,3.0,4.375,,4.7,,4.783333333333333,4.36,3.625,,5.0,,,,,,4.9399999999999995,,,4.745454545454546,,3.0,,,,,,,,,,3.675,,4.452941176470589,,,,,,4.5,,,4.57,3.2249999999999996,3.5,5.0,,,,3.766666666666666,,,,,,,4.3,4.0,,0.0,,,,,,651.0,5.0,3.0,6.0,,,,,,,1.0,19.0,,6.0,0.0,,1.0,,,0.0,,1.0,,,9.0,,5.0,,,87.0,,,1.0,2.0,149.0,0.0,12.0,,16.0,,23.0,6.0,,1.0,,,,0.0,,10.0,,,298.0,,1.0,,,,,,,,0.0,,11.0,,666.0,,,,,,39.0,,,179.0,48.0,4.0,2.0,,,,85.0,,,,,,,0.0,10.0,9.0,
vor376,920389.8533508534,959.3695082453129,37628.98828125,110.67349243164062,143.93350219726562,59.95524597167969,,,,,,1.0,,2.0,1.0,2.0,,,,,,1.0,1.0,2.0,,1.0,,,1.0,,,,,2.0,,2.0,19.0,,,,,7.0,,3.0,2.0,8.0,,3.0,1.0,,2.0,,5.0,1.0,,,,1.0,,1.0,,4.0,,,4.0,,,,,,,,,,2.0,,,,122.0,,,,,,5.0,,,9.0,,,6.0,,,4.0,7.0,,1.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.75,2.0,4.8,,,,,,5.0,,,,,,,5.0,,,,,,,4.95,4.833333333333333,,,,,4.475,,5.0,4.65,4.55,,4.5,4.0,,,4.58,5.0,,,,4.8,,5.0,,5.0,,,4.775,,,,,,,,,,5.0,,,,4.568253968253967,,,,,,4.875,,,4.8,,,4.4,,,4.133333333333334,4.74,,,,4.8,,3.5,4.8,,,,,,,,12.0,,3.0,1.0,13.0,,,,,,3.0,0.0,0.0,,0.0,,,5.0,,,,,0.0,,410.0,59.0,,,,,16.0,,3.0,14.0,33.0,,31.0,1.0,,0.0,,12.0,1.0,,,,5.0,,2.0,,9.0,,,130.0,,,,,,,,,,3.0,,,,1856.0,,,,,,24.0,,,9.0,,,29.0,,,59.0,44.0,,0.0,,,14.0,,11.0,10.0,,
vor377,920238.6425052073,959.2906976017266,33557.734375,98.99036407470705,121.7673568725586,50.8400764465332,,,,,,,3.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,2.0,,,2.0,,,,,,,,5.0,,,,,12.0,1.0,,1.0,1.0,1.0,1.0,1.0,,4.0,,3.0,,,,,,,,,2.0,,,6.0,,,,,,,,,,2.0,,,,62.0,,,,1.0,2.0,2.0,,,17.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,3.9,,5.0,,4.1,,,,4.1,,,4.65,,,,,,,,5.0,,,,,4.75,,,4.1,,,,,,4.85,4.0,,,,,,,,,5.0,,,3.533333333333333,,,,,,,,,,4.0,,,,4.544117647058823,,,,2.0,4.0,4.2,,,3.8666666666666667,4.1,3.7,,,,,,,,,,,5.0,5.0,,,,,,,,,4.0,,,1.0,,17.0,,1.0,,66.0,0.0,,,67.0,,,7.0,,,,,,,,1.0,,,,,46.0,0.0,,7.0,0.0,0.0,0.0,0.0,,8.0,,1.0,,,,,,,,,1.0,,,21.0,,,,,,,,,,3.0,,,,280.0,,,,3.0,6.0,48.0,,,25.0,8.0,55.0,0.0,,,,,,,,,,,2.0,1.0,,
vor389,920864.8999027198,959.6170589890114,8698.2021484375,25.58294677734375,47.28700256347656,11.996170997619627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vor390,920714.2688477337,959.5385707973045,29070.22265625,85.50065612792969,140.38111877441406,32.157821655273445,,,,,,,2.0,1.0,,1.0,,,,3.0,,,,2.0,,,2.0,,,,,,,2.0,,,5.0,,1.0,,,5.0,,1.0,1.0,2.0,5.0,1.0,2.0,,3.0,,2.0,5.0,,,,,,1.0,,4.0,,,2.0,,,,,,,3.0,,,1.0,,,,79.0,,,,2.0,,10.0,,,5.0,,1.0,4.0,,,,3.0,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,4.4,,,,4.7,,,,4.9,,,4.7,,,,,,,5.0,,,4.5,,5.0,,,3.7000000000000006,,4.8,5.0,5.0,4.15,4.6,5.0,,4.5,4.5,5.0,,,,,,,,3.1,,,4.75,,,,,,,4.8,,,5.0,,,,4.457142857142857,,,,5.0,,4.571428571428571,,,3.8333333333333335,,5.0,4.366666666666667,,,,4.55,4.633333333333333,,,,,,4.3,,,,,,,,,0.0,6.0,,13.0,,,,59.0,,,,7.0,,,3.0,,,,,,,2.0,,,8.0,,1.0,,,24.0,,5.0,1.0,1.0,32.0,56.0,3.0,,5.0,,2.0,1.0,,,,,,0.0,,79.0,,,5.0,,,,,,,13.0,,,2.0,,,,705.0,,,,3.0,,527.0,,,18.0,,4.0,34.0,,,,32.0,,199.0,,,,,,3.0,,
vor391,920563.5965607269,959.4600546978112,37587.6171875,104.41004943847656,141.5044403076172,61.92828750610352,,,,,,,1.0,7.0,,3.0,,,,1.0,,,2.0,9.0,1.0,,,,1.0,,,,1.0,,,1.0,2.0,,6.0,,,4.0,,5.0,1.0,13.0,3.0,1.0,,2.0,2.0,,15.0,2.0,,,2.0,,,1.0,,4.0,,1.0,1.0,,,,,,,3.0,1.0,,2.0,,1.0,,111.0,,,,,36.0,21.0,,,4.0,1.0,,2.0,,,,4.0,,1.0,,,,1.0,3.0,1.0,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,4.2,4.142857142857143,,4.366666666666666,,,,4.5,,,5.0,4.542857142857143,4.0,,,,5.0,,,,4.3,,,4.3,4.7,,5.0,,,4.1,,4.85,3.8,4.9,5.0,5.0,,3.65,4.0,4.407692307692307,5.0,,,4.7,,,,,3.65,,3.3,4.7,,,,,,,4.1,4.3,,4.9,,,,4.241025641025641,,,,,4.582142857142857,4.1875,,,4.6,5.0,,4.55,,,,4.3,,,,,5.0,4.866666666666666,4.2,,,,,,,,,1407.0,28.0,,137.0,,,,33.0,,,7.0,34.0,39.0,,,,1.0,,,,562.0,,,6.0,19.0,,14.0,,,258.0,,103.0,218.0,44.0,4.0,2.0,,6.0,3.0,,391.0,1.0,,,7.0,,,0.0,,14.0,,6.0,254.0,,,,,,,168.0,397.0,,5.0,,0.0,,4253.0,,,,,201.0,1671.0,,,46.0,2.0,,316.0,,,,123.0,,0.0,,,,1.0,41.0,608.0,,
vor392,920412.8830941678,959.3815107110246,22077.96484375,64.93518829345703,125.15442657470705,29.80949211120605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
vor393,920262.1284972567,959.3029388557385,28346.009765625,83.37062072753906,128.58062744140622,22.074440002441406,,,,,,1.0,,3.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,3.0,,2.0,,,,,,,2.0,1.0,,,,3.0,,6.0,,,,,,,1.0,,1.0,,,3.0,,,,,,,1.0,,,,,1.0,,64.0,,,,,18.0,2.0,,,4.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,,4.9,,,,,,,,3.0,,5.0,,,,,,,,,,,4.7,,5.0,,,,,,,4.7,3.0,,,,5.0,3.6399999999999997,,,,,,,,,5.0,,,4.6000000000000005,,,,,,,4.2,,,,,4.7,,4.4173913043478255,,,,,4.423076923076923,5.0,,,4.15,,,,,,,,4.0,,,,,5.0,,,,,,,,,0.0,,7.0,,32.0,,,,,,,,2.0,,1.0,,,,,,,,,,,12.0,,2.0,,,,,,,20.0,1.0,,,,25.0,,85.0,,,,,,,0.0,,2.0,,,41.0,,,,,,,142.0,,,,,10.0,,1694.0,,,,,85.0,6.0,,,6.0,,,,,,,,,2.0,,,,,1.0,,,
vor394,920111.3328186858,959.2243391504855,35457.8671875,104.287841796875,143.7799530029297,54.61492919921875,,,,,,2.0,2.0,4.0,,4.0,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,2.0,,,,,3.0,,,2.0,,,,8.0,4.0,5.0,2.0,,5.0,,1.0,,,,,,,,,4.0,1.0,,1.0,,,,,,,10.0,2.0,,1.0,,,,71.0,,,,,3.0,2.0,,,1.0,1.0,,2.0,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.35,5.0,4.25,,4.15,,,,4.6,,1.0,,4.2,,,,,,,,,,4.2,,,,,5.0,,,5.0,,,,4.766666666666667,2.733333333333333,4.7,4.4,,4.825,4.7,,,,,,,,,4.125,5.0,,4.6,,,,,,,3.7000000000000006,,,3.1,,,,4.623684210526316,,,,,4.5,5.0,,,3.7,4.5,,,,,,4.0,4.8,,,,,5.0,,,,,,,,,5.0,1.0,6.0,,45.0,,,,16.0,,1.0,0.0,6.0,,,,,0.0,,,,,5.0,,,,,3.0,,,6.0,,,,115.0,19.0,212.0,19.0,,27.0,,3.0,,,,,,,,,15.0,2.0,,21.0,,,,,,,808.0,0.0,,9.0,,,,305.0,,,,,27.0,1.0,,,3.0,2.0,,0.0,,,,363.0,,23.0,,,,,3.0,,,
vor395,919960.4961113771,959.1457116160074,30405.078125,89.42669677734375,135.32560729980472,25.64339256286621,,,,,,,3.0,1.0,,,,,,2.0,,1.0,1.0,16.0,,,,,2.0,,,,,1.0,,,5.0,,,,,10.0,,1.0,,1.0,,,2.0,,4.0,,5.0,3.0,,1.0,2.0,,,,,2.0,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,63.0,,,1.0,1.0,2.0,3.0,,,15.0,1.0,,1.0,,,,3.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,4.4,4.0,,,,,,5.0,,4.1,5.0,4.216666666666666,,,,,5.0,,,,,,,,4.825,,,,,4.6571428571428575,,4.8,,5.0,,,4.85,,4.8999999999999995,5.0,4.05,,,3.8,,,,,4.9,,,,,,,,,,,4.8,5.0,,,4.0,,4.091428571428571,,,4.3,4.0,5.0,4.5,,,3.849999999999999,,,4.1,,,,5.0,,,,,,4.2,4.15,,,,,,,,,17.0,6.0,,,,,,3.0,,20.0,22.0,229.0,,,,,2.0,,,,,0.0,,,17.0,,,,,19.0,,24.0,,1.0,,,39.0,,10.0,,9.0,25.0,,0.0,9.0,,,,,8.0,,,0.0,,,,,,,0.0,8.0,5.0,,,4.0,,418.0,,,18.0,2.0,2.0,56.0,,,135.0,0.0,,29.0,,,,4.0,,,,,,,6.0,25.0,,
vor397,919658.6997996191,958.988373130571,25911.71875,76.2109375,131.10398864746094,30.799524307250977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
vor398,919507.74029645,958.9096622187358,37662.33984375,110.77159118652344,143.7686309814453,49.68377304077149,,,,,,,3.0,,,3.0,,,,,,,2.0,2.0,,1.0,,,2.0,,,,,3.0,,,5.0,,,,,11.0,,2.0,,,8.0,3.0,4.0,1.0,2.0,,9.0,2.0,,,,,,2.0,,3.0,,,8.0,,,,,,,1.0,,,7.0,,,,67.0,1.0,,,,1.0,9.0,,,11.0,2.0,,,,,4.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,4.9,,,,,,4.0,,,,,5.0,,,4.7,,,,,4.35,,4.7,,,4.342857142857143,4.933333333333334,4.3,5.0,5.0,4.9,2.7,,,,,,5.0,,4.6000000000000005,,,4.75,,,,,,,4.1,,,5.0,,,,4.375,4.4,,,,4.0,4.1000000000000005,,,4.0,3.9,,,,,5.0,3.4,,,,,,1.0,,5.0,,,,,,,,5.0,,,0.0,,,,,,,20.0,0.0,,0.0,,,3.0,,,,,1.0,,,35.0,,,,,115.0,,58.0,,,61.0,15.0,7.0,2.0,2.0,,20.0,6.0,,,,,,1.0,,34.0,,,114.0,,,,,,,159.0,,,5.0,,,,960.0,30.0,,,,1.0,83.0,,,46.0,19.0,,,,,1.0,12.0,,,,,,,4.0,,1.0,
vor399,919356.7399636663,958.8309235541302,33830.7109375,100.68663787841795,138.23175048828122,49.259681701660156,,,,,,,,,,1.0,,,,1.0,,,1.0,5.0,1.0,,1.0,,3.0,,,,,1.0,,,8.0,,1.0,,,7.0,,4.0,2.0,9.0,3.0,,,1.0,2.0,,2.0,,,,1.0,,,1.0,,7.0,,,7.0,,,,,,,,,,1.0,,1.0,,88.0,,1.0,,,1.0,10.0,,1.0,11.0,,,1.0,,,1.0,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0,,,5.0,4.666666666666667,5.0,,5.0,,3.0,,,,,,,,4.12,,4.1,,,,,4.833333333333333,3.8499999999999996,4.95,4.0,,,5.0,4.85,4.0,,,,3.0,,,4.4,,4.1,,,4.8,,,,,,,,,,5.0,,4.4,,4.613114754098361,,3.5,,,,4.214285714285714,,4.2,4.96,,,4.4,,,5.0,,,,,,,4.0,5.0,,,,,,,,,,,,11.0,,,,3.0,,,1.0,9.0,3.0,,1.0,,3.0,,,,,0.0,,,141.0,,33.0,,,0.0,,9.0,271.0,153.0,4.0,,,1.0,23.0,,12.0,,,,2.0,,,76.0,,73.0,,,49.0,,,,,,,,,,1.0,,8.0,,2161.0,,4.0,,,0.0,623.0,,18.0,80.0,,,35.0,,,2.0,0.0,,,,,,,9.0,4.0,0.0,
vor410,919679.5328082524,958.9992350404939,18706.244140625,55.01836395263672,118.86580657958984,19.2834587097168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,27.0,,,,,,,,,,
vor412,919378.4857648859,958.8422632346187,17211.13671875,50.62099075317383,76.66280364990234,20.26287078857422,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,4.5,,,,,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,,,,,,,10.0,,,0.0,,20.0,,,,,,,,,,,,,,,,,,,,,
vor414,919077.2743840175,958.6851800168904,25217.4375,74.16893005371094,131.52438354492188,19.55670928955078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1776.0,,,,,,,,,,,,,,,,,,,,
vor415,918926.6071917487,958.6065966765244,24769.587890625,73.71900939941406,128.93417358398438,29.08925437927246,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,9.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,7.0,,,,,,,,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.1,,,,,,,,,,,,,,,3.6333333333333333,,,,,,,3.9,,,,,,2.0,,,,,,,,,,,,,,,,,,,4.3,,,,,,,4.185714285714285,,,,,,,,,4.1,4.3,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,7.0,,,,,,,,,,,,,,,13.0,,,,,,,16.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,417.0,,,,,,,488.0,,,,,,,,,164.0,8.0,,66.0,,,,,,,,,,,,,,
vor418,918474.3602045936,958.3706799587484,25259.09765625,74.29146575927734,124.50072479248048,40.449256896972656,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,4.8,,,,,,,,,,4.2,,,,,,,,,,,,3.7,,,,,4.8,,,,,,,,,,,,,,4.425000000000001,,,,,,,,,4.0,,,4.0,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,13.0,,,,,,,0.0,,,375.0,,,,,,,,,,,,,3.0,,,,,127.0,,,,,,,,,,,,,,197.0,,,,,,,,,61.0,,,17.0,,,,,,,,,,,,23.0,,
vor419,918323.529570984,958.2919855508466,26347.01171875,77.4912109375,122.36466979980469,39.42045593261719,,,,,,,,3.0,,1.0,,,,,,,,5.0,2.0,,,,,,,,,,,,5.0,,2.0,,,4.0,,,,2.0,4.0,,,,3.0,,4.0,2.0,,,,,,1.0,,5.0,,1.0,4.0,,,,1.0,,,1.0,,,3.0,,1.0,,83.0,1.0,,,1.0,2.0,6.0,,,16.0,,,2.0,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.15,,5.0,,,,,,,,4.85,5.0,,,,,,,,,,,,4.925,,5.0,,,4.0,,,,5.0,3.55,,,,5.0,4.7,5.0,,,,,,,,4.720000000000001,,,4.825,,,,3.0,,,4.0,,,5.0,,4.9,,4.45909090909091,3.9,,,,5.0,4.55,,,4.445454545454546,,,4.3,,,,,5.0,,,,,4.25,,,,,,,,,,,5.0,,18.0,,,,,,,,45.0,1.0,,,,,,,,,,,,6.0,,1.0,,,3.0,,,,20.0,314.0,,,,2.0,,9.0,5.0,,,,,,0.0,,17.0,,0.0,56.0,,,,1.0,,,1.0,,,2.0,,12.0,,1123.0,36.0,,,0.0,7.0,127.0,,,24.0,,,62.0,,,,,0.0,12.0,,,,,12.0,,,
vor420,918172.6582018326,958.2132634240837,11105.3779296875,32.66287612915039,68.43490600585939,14.39202117919922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9000000000000004,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
