vor_id,com_value_sqyard,area_sq,area_sqrt,geometry,res_value_sqyard
vor284,30000,964489.9629476771,982.0844988837148,"POLYGON ((73.2470671837881753 33.6586689000251482, 73.2650334894705679 33.6586689000251482, 73.2650334894705679 33.6736219294100536, 73.2470671837881753 33.6736219294100536, 73.2470671837881753 33.6586689000251482))",16625
vor285,30000,964322.2883151984,981.9991284696736,"POLYGON ((73.2470671837881753 33.6736219294100536, 73.2650334894705679 33.6736219294100536, 73.2650334894705679 33.6885723592409434, 73.2470671837881753 33.6885723592409363, 73.2470671837881753 33.6736219294100536))",16625
vor286,30000,964154.5771858966,981.913732048746,"POLYGON ((73.2650334894705679 33.6885723592409434, 73.2650334894705679 33.7035201889519982, 73.2470671837881753 33.7035201889519982, 73.2470671837881753 33.6885723592409363, 73.2650334894705679 33.6885723592409434))",16625
vor287,30000,963986.8296151797,981.8283096423629,"POLYGON ((73.2650334894705679 33.7035201889519982, 73.2650334894705679 33.7184654179782086, 73.2470671837881753 33.7184654179782086, 73.2470671837881753 33.7035201889519982, 73.2650334894705679 33.7035201889519982))",16625
vor288,30000,963819.0456496753,981.7428612674886,"POLYGON ((73.2470671837881895 33.7334080457553611, 73.2470671837881753 33.7184654179782086, 73.2650334894705679 33.7184654179782086, 73.2650334894705679 33.7334080457553611, 73.2470671837881895 33.7334080457553611))",16625
vor289,30000,963651.2253457003,981.6573869460262,"POLYGON ((73.2470671837881895 33.7334080457553611, 73.2650334894705679 33.7334080457553611, 73.2650334894705679 33.7483480717200592, 73.2470671837881753 33.7483480717200592, 73.2470671837881895 33.7334080457553611))",16625
vor290,30000,963483.3687523272,981.5718866961946,"POLYGON ((73.2650334894705679 33.7483480717200592, 73.2650334894705679 33.7632854953097166, 73.2470671837881753 33.7632854953097166, 73.2470671837881753 33.7483480717200592, 73.2650334894705679 33.7483480717200592))",16625
vor291,30000,997917.2920812261,998.9581032662111,"POLYGON ((73.2693662744640193 33.7684972991691978, 73.2688269930000615 33.7690405350000447, 73.2641115240000431 33.7737911540000368, 73.2569457780000448 33.7777780100000768, 73.2538091460000373 33.7787214880000306, 73.2515941430000339 33.7793877460000544, 73.2503757300000302 33.7811934070000461, 73.2499937140414374 33.7817411831448453, 73.2470671837881753 33.7782203159625141, 73.2470671837881753 33.7632854953097166, 73.2650334894705679 33.7632854953097166, 73.2693662744640193 33.7684972991691978))",16625
vor292,30000,1119081.7486845723,1057.8666024998483,"POLYGON ((73.2723646388457155 33.5600976051694033, 73.2738252610000700 33.5625209770000765, 73.2747342400000434 33.5634960520000618, 73.2768553360000396 33.5657713820000367, 73.2790019800000323 33.5680741190000731, 73.2798320010000452 33.5689644940000562, 73.2804924930000539 33.5707431910000764, 73.2815385570000331 33.5735602260000405, 73.2816490370000793 33.5738577470000337, 73.2817189340000823 33.5740459800000508, 73.2825750300000323 33.5784524610000403, 73.2823711570000569 33.5803144230000612, 73.2821013410000432 33.5827786380000362, 73.2819824155189252 33.5838647796506535, 73.2650334894705679 33.5838647796506535, 73.2650334894705679 33.5688961648691020, 73.2723646388457155 33.5600976051694033))",18000
vor293,30000,1018645.7016628557,1009.2797935472877,"POLYGON ((73.2819824155189252 33.5838647796506535, 73.2819786950000776 33.5838987590000784, 73.2830712800000583 33.5884907770000609, 73.2840198970000642 33.5914413080000713, 73.2855670560000476 33.5962535180000259, 73.2859652869988736 33.5988307982900665, 73.2650334894705679 33.5988307982900665, 73.2650334894705679 33.5838647796506535, 73.2819824155189252 33.5838647796506535))",18000
vor294,30000,1145043.6216494527,1070.0671108156969,"POLYGON ((73.2859652869988736 33.5988307982900665, 73.2862559360000319 33.6007118270000547, 73.2859025610000572 33.6057970230000365, 73.2859671430000503 33.6079741360000526, 73.2867610910000735 33.6108366550000710, 73.2869693650000613 33.6115875730000653, 73.2870964500000355 33.6118300520000730, 73.2881258855407083 33.6137942202166755, 73.2650334894705679 33.6137942202166755, 73.2650334894705679 33.5988307982900665, 73.2859652869988736 33.5988307982900665))",18000
vor295,30000,1223184.4580433553,1105.976698689152,"POLYGON ((73.2881258855407083 33.6137942202166755, 73.2887039840000512 33.6148972350000577, 73.2899650140000745 33.6174117140000703, 73.2904059750000556 33.6182909860000336, 73.2898183301234951 33.6205660230472958, 73.2829997951529606 33.6287550448606254, 73.2650334894705679 33.6287550448606254, 73.2650334894705679 33.6137942202166755, 73.2881258855407083 33.6137942202166755))",18000
vor296,30000,963821.7807415893,981.7442542442452,"POLYGON ((73.2650334894705679 33.6437132716528637, 73.2650334894705679 33.6287550448606254, 73.2829997951529606 33.6287550448606254, 73.2829997951529606 33.6437132716528566, 73.2650334894705679 33.6437132716528637))",16625
vor297,30000,963654.3535638407,981.6589802797307,"POLYGON ((73.2829997951529606 33.6437132716528566, 73.2829997951529748 33.6586689000251482, 73.2650334894705679 33.6586689000251482, 73.2650334894705679 33.6437132716528637, 73.2829997951529606 33.6437132716528566))",16625
vor298,30000,963486.8898227541,981.5736802822058,"POLYGON ((73.2650334894705679 33.6586689000251482, 73.2829997951529748 33.6586689000251482, 73.2829997951529606 33.6736219294100465, 73.2650334894705679 33.6736219294100536, 73.2650334894705679 33.6586689000251482))",16625
vor299,30000,963319.3895742481,981.48835427337,"POLYGON ((73.2650334894705679 33.6885723592409434, 73.2650334894705679 33.6736219294100536, 73.2829997951529606 33.6736219294100465, 73.2829997951529748 33.6885723592409363, 73.2650334894705679 33.6885723592409434))",16625
vor300,30000,963151.8528661209,981.4030022707904,"POLYGON ((73.2650334894705679 33.6885723592409434, 73.2829997951529748 33.6885723592409363, 73.2829997951529606 33.7035201889519982, 73.2650334894705679 33.7035201889519982, 73.2650334894705679 33.6885723592409434))",16625
vor301,30000,962984.2797513901,981.317624294698,"POLYGON ((73.2650334894705679 33.7184654179782086, 73.2650334894705679 33.7035201889519982, 73.2829997951529606 33.7035201889519982, 73.2829997951529606 33.7184654179782086, 73.2650334894705679 33.7184654179782086))",16625
vor302,30000,962816.6702812751,981.2322203644126,"POLYGON ((73.2650334894705679 33.7334080457553611, 73.2650334894705679 33.7184654179782086, 73.2829997951529606 33.7184654179782086, 73.2829997951529748 33.7334080457553611, 73.2650334894705679 33.7334080457553611))",16625
vor303,30000,1207043.8885040246,1098.655491272867,"POLYGON ((73.2907113867399431 33.7426809042933868, 73.2901046350000342 33.7435689430000707, 73.2880556380000598 33.7465678420000472, 73.2865042050739106 33.7483480717200592, 73.2650334894705679 33.7483480717200592, 73.2650334894705679 33.7334080457553611, 73.2829997951529748 33.7334080457553611, 73.2907113867399431 33.7426809042933868))",16625
vor304,30000,880295.4044391429,938.2405898484369,"POLYGON ((73.2865042050739106 33.7483480717200592, 73.2822615990000372 33.7532163540000738, 73.2820532810000600 33.7534553940000706, 73.2815654760000825 33.7540151380000566, 73.2764772130000779 33.7595515620000697, 73.2749124870000514 33.7615995390000307, 73.2725357980000354 33.7647018030000368, 73.2710133100000576 33.7666890510000712, 73.2710130100000470 33.7666894430000752, 73.2710049700000354 33.7666999370000553, 73.2705127390000825 33.7673424280000631, 73.2693662744640193 33.7684972991691978, 73.2650334894705679 33.7632854953097166, 73.2650334894705679 33.7483480717200592, 73.2865042050739106 33.7483480717200592))",16625
vor305,30000,1218427.2217784652,1103.8239088633952,"POLYGON ((73.2898183301234951 33.6205660230472958, 73.2897058260000449 33.6210015770000723, 73.2897831290000568 33.6210967590000678, 73.2911839030000465 33.6228215210000485, 73.2933199860000286 33.6244480060000797, 73.3009661008353675 33.6269747933212031, 73.3009661008353532 33.6437132716528637, 73.2829997951529606 33.6437132716528566, 73.2829997951529606 33.6287550448606254, 73.2898183301234951 33.6205660230472958))",16625
vor306,30000,962651.0045238906,981.1477995306775,"POLYGON ((73.2829997951529606 33.6437132716528566, 73.3009661008353532 33.6437132716528637, 73.3009661008353532 33.6586689000251482, 73.2829997951529748 33.6586689000251482, 73.2829997951529606 33.6437132716528566))",16625
vor307,30000,962483.7151450855,981.0625439517531,"POLYGON ((73.3009661008353532 33.6586689000251482, 73.3009661008353532 33.6736219294100536, 73.2829997951529606 33.6736219294100465, 73.2829997951529748 33.6586689000251482, 73.3009661008353532 33.6586689000251482))",16625
vor308,30000,962316.3892969554,980.9772623751049,"POLYGON ((73.2829997951529748 33.6885723592409363, 73.2829997951529606 33.6736219294100465, 73.3009661008353532 33.6736219294100536, 73.3009661008353532 33.6885723592409363, 73.2829997951529748 33.6885723592409363))",16625
vor309,30000,962149.0270262988,980.891954817807,"POLYGON ((73.2829997951529606 33.7035201889519982, 73.2829997951529748 33.6885723592409363, 73.3009661008353532 33.6885723592409363, 73.3009661008353532 33.7035201889519982, 73.2829997951529606 33.7035201889519982))",16625
vor310,30000,961981.6283881282,980.8066213011249,"POLYGON ((73.2829997951529606 33.7184654179782086, 73.2829997951529606 33.7035201889519982, 73.3009661008353532 33.7035201889519982, 73.3009661008353532 33.7184654179782086, 73.2829997951529606 33.7184654179782086))",16625
vor311,30000,1232199.2838285884,1110.0447215444017,"POLYGON ((73.3063292031960998 33.7249131961607844, 73.3046453520000796 33.7260149090000709, 73.3018850660000680 33.7279601370000250, 73.2986577290000696 33.7302345060000448, 73.2983842360000608 33.7306089810000458, 73.2983842000000436 33.7306090300000392, 73.2953922250000574 33.7347057290000407, 73.2910831360000543 33.7421368140000482, 73.2907113867399431 33.7426809042933868, 73.2829997951529748 33.7334080457553611, 73.2829997951529606 33.7184654179782086, 73.3009661008353532 33.7184654179782086, 73.3063292031960998 33.7249131961607844))",16625
vor312,30000,805002.2304962303,897.2191652524094,"POLYGON ((73.3009661008353675 33.6269747933212031, 73.3014596320000464 33.6271378890000392, 73.3063736560000621 33.6298536240000772, 73.3129933830000482 33.6331587910000280, 73.3160707100000764 33.6334917350000637, 73.3161210970000639 33.6334950130000720, 73.3171829490000846 33.6335640950000538, 73.3174924230000329 33.6335842290000642, 73.3189324065177459 33.6334594023620070, 73.3189324065177459 33.6437132716528637, 73.3009661008353532 33.6437132716528637, 73.3009661008353675 33.6269747933212031))",16625
vor313,30000,961647.5540399933,980.6363005926271,"POLYGON ((73.3009661008353532 33.6586689000251482, 73.3009661008353532 33.6437132716528637, 73.3189324065177459 33.6437132716528637, 73.3189324065177459 33.6586689000251482, 73.3009661008353532 33.6586689000251482))",16625
vor314,30000,961480.4390430063,980.5510894609247,"POLYGON ((73.3009661008353532 33.6586689000251482, 73.3189324065177459 33.6586689000251482, 73.3189324065177459 33.6736219294100536, 73.3009661008353532 33.6736219294100536, 73.3009661008353532 33.6586689000251482))",16625
vor315,30000,961313.2876098414,980.4658523425695,"POLYGON ((73.3009661008353532 33.6736219294100536, 73.3189324065177459 33.6736219294100536, 73.3189324065177459 33.6885723592409363, 73.3009661008353532 33.6885723592409363, 73.3009661008353532 33.6736219294100536))",16625
vor316,30000,961146.099795206,980.3805892586847,"POLYGON ((73.3009661008353532 33.6885723592409363, 73.3189324065177459 33.6885723592409363, 73.3189324065177459 33.7035201889519982, 73.3009661008353532 33.7035201889519982, 73.3009661008353532 33.6885723592409363))",16625
vor317,30000,1249269.7324212296,1117.707355447404,"POLYGON ((73.3254080519297275 33.7113041648165108, 73.3202629210000509 33.7143600120000428, 73.3200015410000674 33.7145787820000464, 73.3123996310000621 33.7209414270000707, 73.3063292031960998 33.7249131961607844, 73.3009661008353532 33.7184654179782086, 73.3009661008353532 33.7035201889519982, 73.3189324065177459 33.7035201889519982, 73.3254080519297275 33.7113041648165108))",16625
vor318,30000,838613.0815115928,915.7582003518138,"POLYGON ((73.3189324065177459 33.6334594023620070, 73.3246410730000662 33.6329645400000459, 73.3259917270000301 33.6328466030000754, 73.3297387230000481 33.6325210810000499, 73.3315979930000594 33.6324382680000440, 73.3346867600000678 33.6323006920000580, 73.3346979440000837 33.6323182560000760, 73.3367168570000558 33.6322229860000448, 73.3397108590000357 33.6328034570000796, 73.3419473770000536 33.6359204520000503, 73.3424372871770771 33.6370603190602324, 73.3368987122001386 33.6437132716528637, 73.3189324065177459 33.6437132716528637, 73.3189324065177459 33.6334594023620070))",16625
vor319,30000,960644.0022096876,980.1244830171765,"POLYGON ((73.3189324065177459 33.6586689000251482, 73.3189324065177459 33.6437132716528637, 73.3368987122001386 33.6437132716528637, 73.3368987122001386 33.6586689000251482, 73.3189324065177459 33.6586689000251482))",16625
vor320,30000,960477.0616062252,980.0393163573721,"POLYGON ((73.3189324065177459 33.6586689000251482, 73.3368987122001386 33.6586689000251482, 73.3368987122001386 33.6736219294100536, 73.3189324065177459 33.6736219294100536, 73.3189324065177459 33.6586689000251482))",16625
vor321,30000,960167.8674508592,979.881557868531,"POLYGON ((73.3368987122001386 33.6882859105134074, 73.3366213543699104 33.6885723592409434, 73.3189324065177459 33.6885723592409363, 73.3189324065177459 33.6736219294100536, 73.3368987122001386 33.6736219294100536, 73.3368987122001386 33.6882859105134074))",16625
vor322,30000,949796.3360204374,974.5749514636816,"POLYGON ((73.3366213543699104 33.6885723592409434, 73.3322368670000628 33.6931005560000472, 73.3316784220000386 33.6980329360000610, 73.3317465910000692 33.7003778730000363, 73.3318702100000337 33.7047056750000706, 73.3302187850000564 33.7084604240000658, 73.3282669160000751 33.7096122470000523, 73.3279840590000731 33.7097796130000233, 73.3279839980000361 33.7097796490000405, 73.3255565220000562 33.7112159840000345, 73.3254080519297275 33.7113041648165108, 73.3189324065177459 33.7035201889519982, 73.3189324065177459 33.6885723592409363, 73.3366213543699104 33.6885723592409434))",16625
vor323,30000,780358.9190320957,883.3792611512315,"POLYGON ((73.3424372871770771 33.6370603190602324, 73.3436118080000483 33.6397930600000450, 73.3436333990000549 33.6397766470000761, 73.3440762410000389 33.6407811400000583, 73.3448597000000291 33.6437350960000572, 73.3459262180000451 33.6477794250000670, 73.3477833490000535 33.6503107900000487, 73.3512711790000367 33.6532214080000358, 73.3536202300000468 33.6551795640000364, 73.3563272708803424 33.6569121321816809, 73.3548650178825312 33.6586689000251482, 73.3368987122001386 33.6586689000251482, 73.3368987122001386 33.6437132716528637, 73.3424372871770771 33.6370603190602324))",16625
vor324,30000,959473.5829356082,979.527224193186,"POLYGON ((73.3548650178825312 33.6736219294100536, 73.3368987122001386 33.6736219294100536, 73.3368987122001386 33.6586689000251482, 73.3548650178825312 33.6586689000251482, 73.3548650178825312 33.6736219294100536))",16625
vor325,30000,685968.9072828759,828.2323993197053,"POLYGON ((73.3548650178825312 33.6823928486190383, 73.3458682540000382 33.6835394030000543, 73.3458681770000567 33.6835394390000715, 73.3378951710000706 33.6872567910000384, 73.3368987122001386 33.6882859105134074, 73.3368987122001386 33.6736219294100536, 73.3548650178825312 33.6736219294100536, 73.3548650178825312 33.6823928486190383))",16625
vor326,30000,516784.607143155,718.8773241264151,"POLYGON ((73.3563272708803424 33.6569121321816809, 73.3570423200000619 33.6573697800000673, 73.3587057080000591 33.6584856220000574, 73.3634298030000309 33.6649697720000631, 73.3638536480000312 33.6656286440000372, 73.3641874390000339 33.6661475250000422, 73.3654848880000827 33.6678349090000779, 73.3699345943240786 33.6736219294100536, 73.3548650178825312 33.6736219294100536, 73.3548650178825312 33.6586689000251482, 73.3563272708803424 33.6569121321816809))",16625
vor327,30000,489693.6592566486,699.7811509726799,"POLYGON ((73.3699345943240786 33.6736219294100536, 73.3727716820000637 33.6773116750000554, 73.3711202700000626 33.6814442310000572, 73.3582220650000636 33.6819650240000783, 73.3548650178825312 33.6823928486190383, 73.3548650178825312 33.6736219294100536, 73.3699345943240786 33.6736219294100536))",16625
